,id,name,audience_size,country,topic
19512,6003180756133,Talbots,1406460,,
19513,6003514517642,Gestión de residuos,9774820,,
19514,6003126267749,Giovanni Rana,558640,,
19515,6003384841565,Hormigón,112999680,,
19516,6003299619302,Tristán e Isolda (película de 2006),6370,,
19517,6006386462388,Unknown Mortal Orchestra,124070,,
19518,6003484989057,Stout,2329990,,
19519,6003353305730,Anita Baker,176920,,
19520,6003210808030,Juicy Couture,779320,,
19521,6003775947891,Bonduelle,1836830,,
19522,6003539880827,A Perfect Circle,1056870,,
19523,6003301459369,IMAN Cosmetics,83450,,
19524,6003376472841,The Craft,8388660,,
19525,6003444517853,Liberia (Costa Rica),3265710,,
19526,6003133813700,Festival de la Isla de Wight,411070,,
19527,6003361842387,Cádiz,6243870,,
19528,6003264453314,Nikki Sixx,833470,,
19529,6004047016896,Apocalypse Now,508390,,
19530,6003198334001,Humphrey Bogart,468710,,
19531,6003430746340,Director (band),360,,
19532,6003384186605,Donkey Kong 64,10550,,
19533,6003181525550,Reason,1052075,,
19534,6002876860572,PETA (People for the Ethical Treatment of Animals),14523660,,
19535,6004752217594,History (canal de televisión),7730180,,
19536,6003049281616,Umbría (Italia),6035040,,
19537,6005156121758,Big Gigantic,248800,,
19538,6002993489194,Lanzamiento de bala,2563570,,
19539,6004177840295,Keiko Kitagawa,66963,,
19540,6003121922582,Crystal Island,64640,,
19541,6003339866193,Bambi II,29280,,
19542,6003362975787,La Ley,5165010,,
19543,6004116688024,Uncharted 3: La traición de Drake,48160,,
19544,6003357990727,Cast (band),79690,,
19545,6003278194780,Casablanca,41100140,,
19546,6003713996153,Marketing de afiliación,11943530,,
19547,6003180325502,Gangs of New York,85950,,
19548,6003247533413,The Movie Network,747520,,
19549,6003509135264,Dublín,32160030,,
19550,6003267221001,Prom,10786480,,
19551,6002998428982,Carbón vegetal,66830240,,
19552,6003854182252,Tony Lama Boots,141420,,
19553,6003043009515,American Association for Marriage and Family Therapy,10530,,
19554,6003868013333,Kotex México,1589290,,
19555,6003175168414,Spoken word,88378480,,
19556,6003176216552,Family Motor Coach Association,99820,,
19557,6003307315114,Marcilla,54530,,
19558,6003222479098,Amtrak,2550170,,
19559,6003190809124,Universidad Nacional de Seúl,1898680,,
19560,6002950366374,Breathe Carolina,440450,,
19561,6003412999357,Virus,556940710,,
19562,6003180715102,R&B contemporáneo,392774050,,
19563,6003419377839,Majin Bu,1390,,
19564,6003540250227,Hi-5 Australia,2555340,,
19565,6003104442845,Music Bank,856250,,
19566,6002898931762,Carrera,73373970,,
19567,6003341726579,Iris (TV channel),447940,,
19568,6003108862590,ADAC,2369320,,
19569,6003225595099,Buena Vista Social Club,297470,,
19570,6003012316997,Warcraft II: Tides of Darkness,13050,,
19571,6003111026592,The Proposal,9518940,,
19572,6003289865338,Maurices,2922820,,
19573,6002999729292,Lease,40668420,,
19574,6006393994990,Trivago,29270300,,
19575,6003115920035,Dam Vinh Hung,3578610,,
19576,6003435379991,Spirit Halloween,1740990,,
19577,6003127512872,遊戲基地 Gamebase,244990,,
19578,6002973186174,Folli Follie,493870,,
19579,6003397010483,Historia de Bulgaria,3210790,,
19580,6003348728660,Manokwari,567570,,
19581,6004160511224,California College of the Arts,29350,,
19582,6003429579170,Tourism Fiji,225000,,
19583,6003286560097,Daigaku Honyaku Center,724430,,
19584,6003396955483,Keren,27062800,,
19585,6003289586002,La vida de los otros,2193800,,
19586,6003275389010,Fertilizante,45181820,,
19587,6003221874566,Girl's Day,1942620,,
19588,6003143180647,Europa septentrional,16500960,,
19589,6003012520481,Llavero,27246550,,
19590,6003399914439,Mylène Farmer,620660,,
19591,6003313900559,El hombre lobo,19770,,
19592,6003383334251,James Vincent McMorrow,323450,,
19593,6003169681749,Justerini & Brooks,3234970,,
19594,6003180299733,Boys Like Girls,332290,,
19595,6003918368062,Tyler Perry's For Better or Worse,382660,,
19596,6003278977380,Legal drama,32598900,,
19597,6003982661906,Sicko,552000,,
19598,6004651498341,Armañac,205940,,
19599,6003396957283,Divulgación científica,16781100,,
19600,6003659355116,Cîroc,1491900,,
19601,6003443935731,Debra Messing,1756190,,
19602,6003086667293,Red Faction: Armagedón,3520,,
19603,6002969381968,Caribou Coffee,396540,,
19604,6003401159964,Galaxia,100951730,,
19605,6003299439138,Dirk Nowitzki,5013400,,
19606,6003268982000,Planescape: Torment,7930,,
19607,6003471484392,Birla Institute of Technology and Science,753140,,
19608,6003159341875,Ingeniero de Ventas,141520,,
19609,6002963583917,Merchandiser,275820,,
19610,6003337257243,Graphics software,31773370,,
19611,6002957320123,Tamaulipas,24544750,,
19612,6017653224403,Assassin's Creed: Pirates,1020,,
19613,6003348451032,Inca Kola,1583240,,
19614,6003092813017,Gintama,3140360,,
19615,6003481974464,Molson Coors Brewing Company,1994640,,
19616,6003503807396,Gala TV,1170510,,
19617,6003150439378,Banda Machos,323030,,
19618,6015068420099,Air Serbia,567260,,
19619,6003345050839,Sammie,912690,,
19620,6003372774175,Constitución de los Estados Unidos,116601780,,
19621,6003717684146,Juegos de guerra,121250,,
19622,6002934005173,Parcela,16619470,,
19623,6003095602417,Địa điểm ăn uống,5854890,,
19624,6003209994061,Descanso,1553200,,
19625,6017011847540,Booyah Baits,152490,,
19626,6003656059678,Kundalini yoga,6377536,,
19627,6002982927019,Mánchester,28439330,,
19628,6003057467444,Bob Marley,27495170,,
19629,6003490930831,República Turca del Norte de Chipre,7799170,,
19630,6003476954165,JoJo,31860910,,
19631,6009200312620,Avión,68059650,,
19632,6003199091201,Ópera de París,1977410,,
19633,6003137659176,Sight and Sound,449710,,
19634,6013785570161,Decoración y Diseño de Interiores,8454637,,
19635,6003116359226,Reglas del fútbol australiano,15012790,,
19636,6004139436106,New wave,146716880,,
19637,6003369953740,Toy block,1203890,,
19638,6003213965484,Howl no Ugoku Shiro,449003,,
19639,6003225872449,ZDFneo,841300,,
19640,6002936776059,Biutiful,134240,,
19641,6003413085391,Ramones,2424170,,
19642,6003203640012,Hermanastros (película),818330,,
19643,6003139585539,Funny Face,1586990,,
19644,6003320943514,Amsale,176399,,
19645,6003232687349,Bangalore Fashion Week,24050,,
19646,6003126185549,Gestión de la calidad,2364920,,
19647,6003191586722,Superliga de Indonesia,387600,,
19648,6003243375167,Países Catalanes,41210,,
19649,6003147542726,Defenders of Wildlife,660560,,
19650,6003483085198,Klipsch Audio Technologies,1484540,,
19651,6002868462710,Carta (concesión),5675920,,
19652,6003339458179,Jordania,163919120,,
19653,6003342932338,Softonic,207430,,
19654,6003266586709,Placer,659195370,,
19655,6003287069897,Keirin,178980,,
19656,6003167113358,MSC Opera,32540,,
19657,6003108729388,The Weather Channel,18274000,,
19658,6003278908502,Pekín,186969860,,
19659,6004297848279,Shoppers Stop,5941660,,
19660,6003050384616,Daybreakers,19030,,
19661,6013236237643,Megaloh (official),1628,,
19662,6003325359406,Guitarra acústica,35691750,,
19663,6002969469492,Ópera de Sídney,4066190,,
19664,6003492142030,Rally de Suecia,294050,,
19665,6002900016362,Languages of India,199238810,,
19666,6002998518973,Harry Winston,2216864,,
19667,6003306688908,BikersPost.com,40,,
19668,6003149702128,Mr. Catra,1245700,,
19669,6003179862414,Indonesian Film Festival,73380,,
19670,6006542191835,Heartbrand,6506170,,
19671,6002954873155,Juguetes de Colección,10253,,
19672,6003571602918,Tennessee Volunteers football,2040040,,
19673,6002969721292,Toyota Tacoma,5797630,,
19674,6003376144381,Daddy Yankee,42862280,,
19675,6002967239646,Tullamore Dew,365760,,
19676,6003539884903,Android (sistema operativo),771717460,,
19677,6018341976753,"Warner Bros. Movie World - Gold Coast, Australia",8558520,,
19678,6003004248173,Elisa Toffoli,6671340,,
19679,6003332054694,Hayley Atwell,274180,,
19680,6003202982517,Meridian (Idaho),265620,,
19681,6004115142824,Flor de Caña,763160,,
19682,6015210227039,gamepoint bingo,0,,
19683,6004154861895,Helena Rubinstein,250650,,
19684,6003265597742,Hoop Dreams,240680,,
19685,6003454365531,Graco (fluid handling),618340,,
19686,6003584385238,Art toys,1643220,,
19687,6003381582937,Mills Fleet Farm,199730,,
19688,6003382281137,Fanzine,2762100,,
19689,6003083173997,Australia,1412370,,
19690,6003341077628,Richard Branson,11772580,,
19691,6003425166991,Mark Tremonti,197080,,
19692,6003613802183,Oriental Princess Society,550,,
19693,6003051556644,Golden Earring,736290,,
19694,6003395327871,Seis Sigma,2271850,,
19695,6012607311146,Jinkx Monsoon,539700,,
19696,6002985477520,Indianapolis Zoo,288680,,
19697,6011626584396,Witches of East End,26720,,
19698,6003483939798,Cuenco,4536690,,
19699,6003435496770,Fotografía callejera,56754045,,
19700,6002930479372,Peugeot 308,2852130,,
19701,6002999616092,The Leading Hotels of the World,24070,,
19702,6003335442897,Toldillo,13756230,,
19703,6003335723056,Kao Corporation,6122300,,
19704,6003202447322,iPad,125336810,,
19705,6003354833037,Vocaloid,2254540,,
19706,6003560046040,Gini & Jony,273510,,
19707,6003654399916,Milton H. Erickson,132490,,
19708,6003423477740,Álvaro Bautista,91760,,
19709,6003653731438,Club Deportivo Universidad Católica,7735990,,
19710,6002956722755,Haha (entertainer),78955830,,
19711,6003133620300,Centro de convenciones,7396320,,
19712,6003536884842,Click (película de 2006),973665110,,
19713,6003148858726,Oracle CRM,2860,,
19714,6002932447973,Urban Outfitters,44446636,,
19715,6003381745565,Ziploc,1963130,,
19716,6003347246474,Karaoke,89343280,,
19717,6003290768841,Imagen real,8431460,,
19718,6003381492241,Illamasqua,206368,,
19719,6003792020904,Relleno,11422910,,
19720,6003482726147,Jimmy John's,2019390,,
19721,6003395641347,Newark,6973720,,
19722,6003332617577,Fishing line,24691670,,
19723,6003371559740,Mötley Crüe,4658990,,
19724,6003440014931,Sus scrofa,13094520,,
19725,6003425336591,Banco Hipotecario S. A.,528650,,
19726,6003372667195,Restaurantes de comida rápida,199763223,,
19727,6003223809476,Gov't Mule,325530,,
19728,6003115013792,Pala excavadora,21946790,,
19729,6003155163905,Derek Jeter,1844940,,
19730,6003224489047,Premium Rush,21620,,
19731,6002943340646,Salsa (gastronomía),109275620,,
19732,6003332372494,Bombardier Aerospace,3237540,,
19733,6004159525106,Rossi Residencial,45435,,
19734,6003215165738,Activismo,63168020,,
19735,6002969584368,Gabriel o Pensador,1309000,,
19736,6003066082870,Petit hôtel,30133980,,
19737,6003341087428,Thor Industries,1827720,,
19738,6002969366194,Smallville (serie de televisión),2089430,,
19739,6002949671355,Madison Bumgarner,36560,,
19740,6003143063661,SM City Manila,356410,,
19741,6003338030993,Arte público,1807120,,
19742,6004058671348,SAS,3160240,,
19743,6003012540281,Branding,47060810,,
19744,6003135347608,Eminem,37896100,,
19745,6003147981726,Primer,97540,,
19746,6003089703815,Budva,1610900,,
19747,6003289534602,Vincenzo Bellini,1844340,,
19748,6009374462295,Oysho,9177398,,
19749,6003098004058,Toyota Fortuner,29432600,,
19750,6003289088651,Música vocal,76393670,,
19751,6003348021914,Ducati Diavel,911490,,
19752,6003135805376,Rugby 7,4000580,,
19753,6003202671124,Chantelle (lingerie),655080,,
19754,6002933056562,27 Dresses,206330,,
19755,6003429228740,Davos,2059190,,
19756,6003104665923,Brandy & Ray J: A Family Business,2790,,
19757,6003260287557,Headhunterz,972610,,
19758,6003056684844,The Jayhawks,51890,,
19759,6003410244677,Shakespeare in Love,99420,,
19760,6002927126162,Gulf Air,1250830,,
19761,6003284426302,Marco Bailey,92610,,
19762,6003461261825,5 Para A Meia-Noite,770700,,
19763,6003234075342,Doral,2403080,,
19764,6003376777441,Rossa,6360890,,
19765,6003945130066,Société Générale,2668740,,
19766,6003376096077,Andrea Bocelli,6052870,,
19767,6003471070164,Seiko Group,428720,,
19768,6003132845814,"Comer, beber, amar",9383,,
19769,6002932929762,myshoe.gr,452680,,
19770,6003283782254,Homs,16516800,,
19771,6003136447208,S.M. Entertainment,8578293,,
19772,6003048236681,Animal Collective,329370,,
19773,6003142523790,Costa Amalfitana,3733950,,
19774,6003285853200,My Super Sweet 16,276980,,
19775,6003201787213,Richard Gere,2111960,,
19776,6003541354386,Freddy vs. Jason,103410,,
19777,6003148904534,Atari Lynx,389000,,
19778,6002994490173,Shreya Ghoshal,14986190,,
19779,6003192088072,Spoon,46758310,,
19780,6003946605466,Fox Searchlight Pictures,681710,,
19781,6003479757765,Ghost World,36360,,
19782,6003146022026,Malla enteriza,9544890,,
19783,6003293936901,TUIfly,1120,,
19784,6005976997193,La Vie est belle,2222940,,
19785,6003352980056,Jesus Loves You (band),3548560,,
19786,6003372589628,Vasco Rossi,3362530,,
19787,6003115558792,Marionnaud France,737581,,
19788,6003089410192,Diane von Fürstenberg,1804850,,
19789,6003227113338,Ferretería,38879760,,
19790,6003145103029,Enya,1386580,,
19791,6003146664949,Netball,4455710,,
19792,6003142329161,Costura,117213050,,
19793,6003005124892,Hidrología,10951780,,
19794,6003256228667,Shūkan Shōnen Jump,125380230,,
19795,6003267437727,Vetusta Morla,211900,,
19796,6003384248805,Fitness y bienestar,1274492610,,
19797,6003526403894,daily,1400460,,
19798,6003751160599,Posada (establecimiento),57229190,,
19799,6003141520068,Lindt & Sprüngli,5224210,,
19800,6003054651881,Linda S. Howington,23280,,
19801,6003299044853,RICOSTRUZIONE UNGHIE,200160,,
19802,6003386167559,Aero (chocolate),132970,,
19803,6003124552417,The Donnas,53550,,
19804,6003397905787,North Queensland Cowboys,239690,,
19805,6010895011786,Our Slots,42380,,
19806,6003375111575,BOSU,617530,,
19807,6003074935515,The Walking Dead (cómic),8248820,,
19808,6003314616410,Ian McShane,1274810,,
19809,6004142408906,Mayday (Taiwanese band),3692760,,
19810,6002949620155,Stihl,11553770,,
19811,6003217185612,Intel Pentium,2164400,,
19812,6003107499342,Morena Rosa,944842,,
19813,6003347293757,Luna Park,991620,,
19814,6003217446976,college sports,1830110,,
19815,6003113913100,Chase & Status,593400,,
19816,6003397150935,Cimahi,1969020,,
19817,6003480822064,Aplicación web,56992310,,
19818,6003670049420,Pequeñas mentiras sin importancia,269530,,
19819,6003445874642,Circle K Sunkus,5396220,,
19820,6003646767838,Katatonia,191190,,
19821,6002930959562,Terremoto,30233380,,
19822,6003489286395,Alka Yagnik,3100440,,
19823,6003359323621,T-Mobile US,2248720,,
19824,6003504504595,Revlon,33837174,,
19825,6003322404579,Richard Linklater,189580,,
19826,6009269689639,R5,2786790,,
19827,6003452158271,Silk Air,2277540,,
19828,6004116678424,Al-Jazira Sporting Club,1442850,,
19829,6003371887996,CatDog,1149980,,
19830,6015263966897,La Măruță,928760,,
19831,6003266311709,El Señor de los Anillos online: sombras de Angmar,271580,,
19832,6003332638632,Antillas Neerlandesas,960270,,
19833,6003395157147,spicy food,62870780,,
19834,6002878996572,Williams-Sonoma,12380340,,
19835,6003199343367,Masayoshi Son,83600,,
19836,6003078486539,Karlos Arguiñano,955090,,
19837,6003212682715,Zorra Total,32440,,
19838,6003384301605,BOSS,688450,,
19839,6003444391671,Leonard Bernstein,508830,,
19840,6003533331798,Jet Ski,7412130,,
19841,6003190733001,Dos hombres y medio,5953500,,
19842,6003524586642,The Cars,28006270,,
19843,6003483852398,Old Navy,24909110,,
19844,6003172257008,Featherweight (MMA),4851960,,
19845,6006386072988,Cloud Nothings,41080,,
19846,6003136183132,CM Punk,916970,,
19847,6002964105317,Baccano!,77540,,
19848,6003124766658,New Found Glory,834390,,
19849,6003597261873,Edinburgh Fringe,2393680,,
19850,6003316298791,Simone de Beauvoir,685200,,
19851,6003070843493,Yokohama,7651720,,
19852,6003114942300,Tierra Cali,7419770,,
19853,6003176870566,Gigi,5439270,,
19854,6003124062149,F. K. Partizan Belgrado,1400490,,
19855,6003415944277,Belinda (cantante),11175780,,
19856,6003016606659,Crest (toothpaste),12095870,,
19857,6003051663645,IndyCar Series,7370350,,
19858,6003327867780,Andy Warhol,2547780,,
19859,6003210208430,Wolverine y los X-Men,9660,,
19860,6003633059983,Bogotá,92189260,,
19861,6003303206308,Universidad James Cook,527190,,
19862,6003174409378,Gene Simmons,764700,,
19863,6003129645917,Royal Northern College of Music,40820,,
19864,6003426643375,Hayedeh,19340,,
19865,6003245228342,Gretsch,892150,,
19866,6003335965456,Condado de Napa,611780,,
19867,6003117144426,Lojas Americanas,15328110,,
19868,6003270809848,Toy spaniel inglés,178670,,
19869,6003155913958,Time Warp Festival,291050,,
19870,6003351852600,Helmut Lang (fashion brand),218860,,
19871,6004181558295,Mitsubishi Heavy Industries,1159610,,
19872,6003426694857,Ferran Adrià,153790,,
19873,6003246876567,William Hill (corredor de apuestas),5913700,,
19874,6003124058749,Pac Div,2166320,,
19875,6003720738062,Mes échantillons gratuits,305440,,
19876,6003336791489,Canis latrans,13573020,,
19877,6003274425108,Tommy Chong,7429420,,
19878,6003288085327,Bandas de viento de México,68960940,,
19879,6002902981510,Tisch School of the Arts,161710,,
19880,6003562668995,Mr. Popper's Penguins,15940,,
19881,6003174223255,Plato,9557570,,
19882,6003093155017,Fender Jaguar,171920,,
19883,6003116355826,Radox,215640,,
19884,6003179415139,Godsmack,1336830,,
19885,6003088995992,Música psicodélica,13345460,,
19886,6003312270799,Holmes Place,657780,,
19887,6003467126547,Zend Framework,10970,,
19888,6002900168562,Carla Hall,288640,,
19889,6005853758067,Gorra de béisbol,1322995,,
19890,6003109004584,Gordon's,715000,,
19891,6003243712299,FreeCell,1717870,,
19892,6003221026067,La Redoute,11269840,,
19893,6003381100005,Dog food,48800446,,
19894,6003131814836,Marco Luque,2137940,,
19895,6004032326154,Cerveza Gallo,944400,,
19896,6002955020955,LIVESTRONG.COM,1392430,,
19897,6003739472291,Downlink,53360,,
19898,6003237387810,Los padrinos mágicos,2264040,,
19899,6003072350556,Asamblea de la Unión Africana,18890,,
19900,6003148968236,Warwick Davis,2756530,,
19901,6006712723797,HBO Brazil,3684030,,
19902,6003626709507,Radioafición,1398110,,
19903,6003292538611,Horizon Blue Cross Blue Shield of New Jersey,211000,,
19904,6003349015405,Indian Institutes of Technology,13759900,,
19905,6003125969349,Punggol,809400,,
19906,6003313459963,Akira Kurosawa,8040850,,
19907,6004036919009,This American Life,413610,,
19908,6006910044168,Sam & Cat,1190870,,
19909,6003107088501,Ramon Ayala,647900,,
19910,6003450283042,Salón del automóvil,10913870,,
19911,6003339513757,Sport Chek,3132650,,
19912,6003114781917,Obsidian Entertainment,1078650,,
19913,6003326287780,Killer Mike,318670,,
19914,6002926036121,Italia,328472500,,
19915,6002998253782,Function hall,226380,,
19916,6003409682477,Ródano-Alpes,5212130,,
19917,6003341561587,Scent of a Woman,446140,,
19918,6003020834693,Música,1787243410,,
19919,6003321749541,Pedro Fernández,1400940,,
19920,6003379796981,Margaret Mitchell,80950,,
19921,6003175606352,Checo,7962810,,
19922,6004165841224,Fendt,9801040,,
19923,6003375805241,The Gaslight Anthem,100750,,
19924,6003583854107,Gdansk,7215940,,
19925,6002924607521,James Blunt,1524760,,
19926,6003331932771,Universidad de Columbia Británica,1401780,,
19927,6003108363784,Gimnasia artística,10379820,,
19928,6003075896139,Julianne Hough,930080,,
19929,6003280221559,Modernismo,5250380,,
19930,6003476182657,Familia,1211170550,,
19931,6003106556378,Malaysian language,31638290,,
19932,6003244192699,Hyundai Card,1668940,,
19933,6003020437529,Agrimensura,11708540,,
19934,6003138747776,BASF,4990670,,
19935,6003258341557,Fotolog,2439500,,
19936,6003405277206,Manic Street Preachers,333400,,
19937,6003718521116,Korea Tourism Organization,4914950,,
19938,6003329995832,"Nature's Sunshine Products, Inc.",45030,,
19939,6003287521341,Fisher-Price,28085500,,
19940,6003178570834,AirAsia X,2203590,,
19941,6003250194311,Ryan Newman,264930,,
19942,6004100079409,"Richmond Hill, Ontario",642110,,
19943,6002838969279,Estrella Roja de Belgrado,2502130,,
19944,6003153663665,Food storage,4576540,,
19945,6003448141225,Far East Movement,158140,,
19946,6003342643387,Savate,385190,,
19947,6003096825670,Mattino Cinque,72910,,
19948,6003487118857,Anil Kapoor,9296840,,
19949,6003246433567,Buju Banton,611650,,
19950,6003337804995,Miss Caffeina,43650,,
19951,6003582484238,Ag2r La Mondiale,378220,,
19952,6003243089588,Minority Report,86100,,
19953,6003142893161,Diyarbakır,24431710,,
19954,6003293929428,Siena,5472090,,
19955,6003270156136,Royal Enfield Thunderbird,1052269,,
19956,6003446500391,Nivel (videojuegos),3242900,,
19957,6003515988170,Potbelly Sandwich Works,298319,,
19958,6003703327491,Organización territorial de Rumania,11706000,,
19959,6003450569242,Dogo argentino,2016940,,
19960,6003288578327,Carphone Warehouse,2562660,,
19961,6003731962104,Ecuador,119255050,,
19962,6003154971305,Family caregivers,874163,,
19963,6003496705631,RoboCop (comics),43460,,
19964,6003130247036,Fright Night,298080,,
19965,6003184999084,Detroit Tigers,26649940,,
19966,6003429742269,Takashi Miike,43620,,
19967,6003157783630,Welsh Rugby Union,603420,,
19968,6008481167508,My Love (horse),14428020,,
19969,6003147667026,maluma,10251310,,
19970,6003106323429,Kroger,10160140,,
19971,6003258544357,Peso,243641737,,
19972,6003200421282,The Selecter,229490,,
19973,6003213130247,David Gray,277510,,
19974,6003480685964,Jimmy Eat World,721170,,
19975,6003044862445,Avoriaz,305160,,
19976,6003650908690,Bunga Citra Lestari,806290,,
19977,6003279345980,Honda Racing F1,4201580,,
19978,6003543199827,Textil,426060220,,
19979,6003190669484,Cool Material,134150,,
19980,6003047488356,Deep Purple,5751910,,
19981,6003221473867,Arkansas Razorbacks,1211830,,
19982,6003526863103,Torrija,3471440,,
19983,6002985096723,The Distillers,216260,,
19984,6003212824778,Facelift (product),42680,,
19985,6003179972552,Manicure & Pedicure,12383390,,
19986,6003499323365,Free People,7767400,,
19987,6004844973324,Florida Georgia Line,2375780,,
19988,6003326263006,Puente de la Torre,469670,,
19989,6003392194743,Venturi,57130,,
19990,6003392754754,Nike,148792613,,
19991,6003412967406,Real Sociedad de Fútbol,8006980,,
19992,6002960365572,Dot Dot Dot (magazine),10600,,
19993,6003206513886,Flipping,341400,,
19994,6003292131802,Motorcycle accessories,17889631,,
19995,6003706078979,DHgate.com,10695630,,
19996,6003311509999,The Queen,18716630,,
19997,6003346771981,Dragon Quest,2128070,,
19998,6003390204781,Blue Valentine,326390,,
19999,6003406861270,Omron,2852560,,
20000,6003349156727,The Ultimate Fighter,2514740,,
20001,6003150497233,Seventeen (revista),5560130,,
20002,6003695843890,Drivers,117260,,
20003,6003075802407,Freezing,36330,,
20004,6003361681987,Robo de identidad,5064210,,
20005,6003256040342,Li Ka-Shing,328520,,
20006,6003241831358,Dragon's Dogma,292200,,
20007,6004206716789,X-Plane,317500,,
20008,6003067965997,Cedar Point,1285600,,
20009,6003278904380,Hardee's,4570450,,
20010,6006444359684,Farruko,13492630,,
20011,6003290772330,Secrets Maroma Beach Riviera Cancun,48710,,
20012,6003137547550,Outdoor enthusiast,56068314,,
20013,6003319838018,Anura,38115240,,
20014,6003271347593,The Temper Trap,184150,,
20015,6003126215749,Cheyenne Frontier Days,191600,,
20016,6003299471701,Stephen Amell,2498210,,
20017,6003452101386,Sam Raimi,2548160,,
20018,6003029707455,Ejecutivo,3441520,,
20019,6003143189647,Selección de rugby de Australia,2472930,,
20020,6003183728812,Aeropuerto de Fráncfort del Meno,618630,,
20021,6003116271626,Joey McIntyre,13300,,
20022,6015904818957,Devil's Due,840,,
20023,6003247006511,Three Dog Night,3090420,,
20024,6003720444062,La guerra de las galaxias,107953940,,
20025,6003294208143,Aeropuerto Internacional de Kuala Lumpur,3355250,,
20026,6008832720480,Vicky Pattison,341150,,
20027,6003297665308,Associazione Calcio Milan,36982320,,
20028,6002987504923,Rapsodia,6141150,,
20029,6003653003513,Klondike,3606800,,
20030,6003102732190,Receitas,3610243,,
20031,6003401349947,Miranda Lambert,5941230,,
20032,6003429812469,Big Boi,915400,,
20033,6003175194049,Spectrasonics,91417,,
20034,6003175417702,Calgary,13402410,,
20035,6003779170252,Bryan Ferry,250480,,
20036,6010418786134,21st Century Fox,485040,,
20037,6003130087036,El espantatiburones,45960,,
20038,6003021527019,Infiniti QX60,1388400,,
20039,6003274185108,Qatar Airways,45661210,,
20040,6003371619540,Hayate no Gotoku!,36910,,
20041,6003109302233,Amor contra viento y marea,978620,,
20042,6003267632736,Vino de Francia,2327730,,
20043,6003358908237,Mansfield Park (película),3170,,
20044,6003180280733,Sistema solar,169993220,,
20045,6002957023923,General Educational Development Test,843850,,
20046,6003049054281,Don Henley,1007990,,
20047,6003390570744,Rompecabezas,24925880,,
20048,6013165366480,Dying Light,1542350,,
20049,6003266928188,Anexo:Discografía de Katy Perry,18030,,
20050,6003151278134,Doblado de chapa,469470,,
20051,6003012373797,Parque nacional Tierra de Cañones,369330,,
20052,6003210750133,La Unión (Filipinas),5533140,,
20053,6003549123598,History of Doctor Who,81750,,
20054,6003332579837,Turning Stone Resort & Casino,91960,,
20055,6003353200051,Bertolt Brecht,979360,,
20056,6003655135020,Lavadora,112428890,,
20057,6011643685150,HydraFacial,267986,,
20058,6003236599661,Battlefield (serie),20897190,,
20059,6003070375893,Memoria USB,34205000,,
20060,6003539991073,Wes Craven,2077370,,
20061,6003365141451,Oakland Raiders,6483770,,
20062,6003422140657,Red Chillies Entertainment,31791540,,
20063,6003512373864,DJ Hype,1683720,,
20064,6002950364174,Raising Helen,25370,,
20065,6003365204527,Woman's Weekly (UK magazine),20460,,
20066,6006139969353,Algar Telecom,375490,,
20067,6003359772260,Tika Sumpter,178090,,
20068,6004030160948,Redes sociales,745331460,,
20069,6003158066475,Moulinex,4344350,,
20070,6012133136667,Mothers Polish,436820,,
20071,6002970666492,Direct Selling News,22870,,
20072,6003175063249,Tabla,8828040,,
20073,6003775905678,The Village,2735740,,
20074,6003472346606,Porter,18886230,,
20075,6003117227124,Sociedad secreta,4769440,,
20076,6003714227153,Car (magazine),6617250,,
20077,6003393056131,Caldera (máquina),19318500,,
20078,6003393095143,A State of Trance,597930,,
20079,6014051543033,Charm King,578630,,
20080,6003205839830,Marwan Khoury,1851190,,
20081,6003397425735,Tenis,387902520,,
20082,6003320041618,Kediri,10486170,,
20083,6003197590084,Agrícola,70880,,
20084,6003270879793,FoodLand,571890,,
20085,6003159334875,Mozilla Firefox,15275610,,
20086,6003350220830,The Smurfs & Co,16330,,
20087,6003468386003,Jeep Jamboree,54620,,
20088,6003496397431,Spider-Man (serie de televisión de 1994),104060,,
20089,6003043300715,Verano,127182020,,
20090,6003287431000,EuropaCorp,357320,,
20091,6003380783543,Delhi Daredevils,3521040,,
20092,6004844192817,EXID,2565180,,
20093,6003407810343,Generali Deutschland,881170,,
20094,6003213925133,Brampton (Ontario),2495660,,
20095,6003717913546,Jugador de videojuegos,216219970,,
20096,6012690643206,Guardian film,331330,,
20097,6003283841600,York,12562150,,
20098,6003369127935,Selección de rugby de Francia,737870,,
20099,6003316269991,Syriatel,764650,,
20100,6003717898960,Mallrats,39630,,
20101,6003094858332,Vizio,1957680,,
20102,6003474194264,Soccer Fans,9456960,,
20103,6015887926366,The Imitation Game,40240,,
20104,6004160392295,The Band Perry,350750,,
20105,6003116271226,Philippine National Bank,1831720,,
20106,6003393026531,Funda Arar,564110,,
20107,6003640545546,Toko Baju,1168365,,
20108,6003181040733,Tilapia,8222580,,
20109,6003137878550,Premios Artista Joven,865770,,
20110,6003488277431,Omantel,419080,,
20111,6002972507446,Goosebumps,2003470,,
20112,6003641596107,Lucky Strike,1051510,,
20113,6002955429850,Rivaldo,1189840,,
20114,6019392264482,YoWorld,265360,,
20115,6003166687758,Big Brothers Big Sisters of America,1019310,,
20116,6003419165639,Music Station,5174940,,
20117,6003132979414,Gran Bretaña,32156570,,
20118,6003124982949,Gatineau,1399650,,
20119,6003312871569,BJ's Wholesale Club,3547440,,
20120,6003118783670,A Chorus Line,172660,,
20121,6003157769208,Aarong,4454760,,
